order_id,order_date,region,channel,customer_id,customer_type,sales_rep,category,product,qty,discount,status,unit_price,revenue,cost,order_date_original,region_original,channel_original,category_original,region_missing_flag,region_reporting,discount_original,unit_price_original,revenue_original,cost_original,discount_corrected_flag,reference_unit_price,scale_corrected_flag,cost_imputed_flag,year,month,quarter,year_month,net_revenue,net_cost,gross_profit,margin_pct,qty_outlier_flag,negative_margin_flag
ORD-102957,2025-08-01,Jakarta,Offline,K0167,Korporat,SR03,Printer & Tinta,Tinta Botol Set CMYK,6,0.0,Completed,280000.0,1680000.0,995400.0,2025-08-01,Jakarta,Offline,Printer & Tinta,False,Jakarta,0.0,280000.0,1680000.0,995400.0,False,280000.0,False,False,2025,8,Q3,2025-08,1680000.0,995400.0,684600.0,0.4075,False,False
ORD-102958,2025-08-01,Sulawesi,Offline,C01128,UMKM,SR17,Laptop,Laptop Veno 13,5,0.0,Completed,6200000.0,31000000.0,27424500.0,2025-08-01,Sulawesi,Offline,Laptop,False,Sulawesi,0.0,6200000.0,31000000.0,27424500.0,False,6200000.0,False,False,2025,8,Q3,2025-08,31000000.0,27424500.0,3575500.0,0.11533870967741935,False,False
ORD-102959,2025-08-01,Jawa Barat,Offline,C00178,UMKM,SR05,Aksesoris,Keyboard Mekanik K7,14,0.0,Completed,650000.0,9100000.0,5632200.0,2025-08-01,Jawa Barat,Offline,Aksesoris,False,Jawa Barat,0.0,650000.0,9100000.0,5632200.0,False,650000.0,False,False,2025,8,Q3,2025-08,9100000.0,5632200.0,3467800.0,0.3810769230769231,False,False
ORD-102960,2025-08-01,Jawa Timur,Online,C02337,Retail,SYS-ONLINE,Printer & Tinta,Tinta Botol Set CMYK,2,0.1,Completed,280000.0,504000.0,331400.0,2025-08-01,Jawa Timur,Online,Printer & Tinta,False,Jawa Timur,0.1,280000.0,504000.0,331400.0,False,280000.0,False,False,2025,8,Q3,2025-08,504000.0,331400.0,172600.0,0.34246031746031746,False,False
ORD-102961,2025-08-01,Sulawesi,Online,C01781,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo A5,1,0.15,Completed,2800000.0,2380000.0,2428500.0,2025-08-01,Sulawesi,Online,Smartphone,False,Sulawesi,0.15,2800000.0,2380000.0,2428500.0,False,2800000.0,False,False,2025,8,Q3,2025-08,2380000.0,2428500.0,-48500.0,-0.020378151260504202,False,True
ORD-102962,2025-08-01,Kalimantan,Online,C00206,Retail,SYS-ONLINE,Networking,Router WiFi 6 R600,4,0.05,Completed,1200000.0,4560000.0,3404200.0,2025-08-01,Kalimantan,Online,Networking,False,Kalimantan,0.05,1200000.0,4560000.0,,False,1200000.0,False,True,2025,8,Q3,2025-08,4560000.0,3404200.0,1155800.0,0.2534649122807018,False,False
ORD-102963,2025-08-01,Kalimantan,Online,K0023,Korporat,SYS-ONLINE,Networking,Switch 8 Port S8,137,0.1,Completed,450000.0,55485000.0,41058900.0,2025-08-01,Kalimantan,Online,networking,False,Kalimantan,0.1,450000.0,55485000.0,,False,450000.0,False,True,2025,8,Q3,2025-08,55485000.0,41058900.0,14426100.0,0.26,True,False
ORD-102964,2025-08-01,Jawa Timur,Online,C00720,UMKM,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,9,0.0,Cancelled,320000.0,2880000.0,1802700.0,2025-08-01,Jawa Timur,Online,Aksesoris,False,Jawa Timur,0.0,320000.0,2880000.0,1802700.0,False,320000.0,False,False,2025,8,Q3,2025-08,0.0,0.0,0.0,,False,False
ORD-102965,2025-08-01,Jakarta,Online,C01168,Retail,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,4,0.05,Completed,1900000.0,7220000.0,5242400.0,2025-08-01,Jakarta,Online,Peralatan Kantor,False,Jakarta,0.05,1900000.0,7220000.0,5242400.0,False,1900000.0,False,False,2025,8,Q3,2025-08,7220000.0,5242400.0,1977600.0,0.27390581717451523,False,False
ORD-106975,2025-08-01,Sulawesi,Offline,C01128,UMKM,SR17,Laptop,Laptop Veno 13,5,0.0,Completed,6200000.0,31000000.0,27950500.0,2025-08-01,Sulawesi,Offline,Laptop,False,Sulawesi,0.0,6200000.0,31000000.0,27950500.0,False,6200000.0,False,False,2025,8,Q3,2025-08,31000000.0,27950500.0,3049500.0,0.09837096774193549,False,False
ORD-103225,2025-09-01,Sulawesi,Online,K0084,Korporat,SYS-ONLINE,Aksesoris,Mouse Wireless M20,2,0.05,Completed,180000.0,342000.0,211000.0,2025-09-01,Sulawesi,Online,Aksesoris,False,Sulawesi,0.05,180000.0,342000.0,211000.0,False,180000.0,False,False,2025,9,Q3,2025-09,342000.0,211000.0,131000.0,0.3830409356725146,False,False
ORD-103226,2025-09-01,Sumatera,Online,K0056,Korporat,SYS-ONLINE,Aksesoris,Headset USB H3,5,0.05,Completed,350000.0,1662500.0,1058000.0,2025-09-01,Sumatera,Online,aksesoris,False,Sumatera,0.05,350000.0,1662500.0,1058000.0,False,350000.0,False,False,2025,9,Q3,2025-09,1662500.0,1058000.0,604500.0,0.363609022556391,False,False
ORD-103227,2025-09-01,Jawa Timur,Online,C00621,Retail,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,1,0.05,Completed,1900000.0,1805000.0,1312000.0,2025-09-01,Jawa Timur,Online,Peralatan Kantor,False,Jawa Timur,0.05,1900000.0,1805000.0,1312000.0,False,1900000.0,False,False,2025,9,Q3,2025-09,1805000.0,1312000.0,493000.0,0.27313019390581716,False,False
ORD-103228,2025-09-01,Jawa Timur,Offline,K0070,Korporat,SR07,Peralatan Kantor,Kertas A4 80gsm (rim),33,0.25,Completed,55000.0,1361250.0,1260600.0,2025-09-01,Jawa Timur,Offline,Peralatan Kantor,False,Jawa Timur,25.0,55000.0,1361250.0,1260600.0,True,55000.0,False,False,2025,9,Q3,2025-09,1361250.0,1260600.0,100650.0,0.07393939393939394,False,False
ORD-103229,2025-09-01,Sumatera,Offline,C00435,UMKM,SR10,Smartphone,Smartphone Lumo X,3,0.0,Completed,5500000.0,16500000.0,14442300.0,2025-09-01,Sumatra,Offline,Smartphone,False,Sumatera,0.0,5500000.0,16500000.0,14442300.0,False,5500000.0,False,False,2025,9,Q3,2025-09,16500000.0,14442300.0,2057700.0,0.12470909090909091,False,False
ORD-103230,2025-09-01,Jawa Timur,Offline,C01823,Retail,SR08,Aksesoris,Mouse Wireless M20,3,0.0,Completed,180000.0,540000.0,319500.0,2025-09-01,Jawa Timur,Offline,Aksesoris,False,Jawa Timur,0.0,180000.0,540000.0,319500.0,False,180000.0,False,False,2025,9,Q3,2025-09,540000.0,319500.0,220500.0,0.4083333333333333,False,False
ORD-103231,2025-09-01,Sulawesi,Online,C00457,Retail,SYS-ONLINE,Laptop,Laptop Axio Pro 15,2,0.0,Completed,13000000.0,26000000.0,23624200.0,2025-09-01,Sulawesi,Online,Laptop,False,Sulawesi,0.0,13000000.0,26000000.0,23624200.0,False,13000000.0,False,False,2025,9,Q3,2025-09,26000000.0,23624200.0,2375800.0,0.09137692307692308,False,False
ORD-103232,2025-09-01,Kalimantan,Offline,K0177,Korporat,SR13,Printer & Tinta,Printer InkJet P200,5,0.0,Completed,2100000.0,10500000.0,8454500.0,2025-09-01,Kalimantan,Offline,Printer & Tinta,False,Kalimantan,0.0,2100000.0,10500000.0,8454500.0,False,2100000.0,False,False,2025,9,Q3,2025-09,10500000.0,8454500.0,2045500.0,0.19480952380952382,False,False
ORD-103482,2025-10-01,Sumatera,Offline,C00828,Retail,SR12,Laptop,Laptop Axio Pro 15,2,0.0,Completed,13000000.0,26000000.0,23020000.0,2025-10-01,Sumatera,Offline,Laptop,False,Sumatera,0.0,13000000.0,26000000.0,23020000.0,False,13000000.0,False,False,2025,10,Q4,2025-10,26000000.0,23020000.0,2980000.0,0.11461538461538462,False,False
ORD-103483,2025-10-01,Sumatera,Online,C00297,Retail,SYS-ONLINE,Aksesoris,Mouse Wireless M20,3,0.0,Completed,180000.0,540000.0,310500.0,2025-10-01,Sumatera,Online,Aksesoris,False,Sumatera,0.0,180000.0,540000.0,310500.0,False,180000.0,False,False,2025,10,Q4,2025-10,540000.0,310500.0,229500.0,0.425,False,False
ORD-103484,2025-10-01,Jawa Barat,Offline,C01721,Retail,SR06,Aksesoris,Keyboard Mekanik K7,4,0.0,Completed,650000.0,2600000.0,1607200.0,2025-10-01,Jawa Barat,Offline,Aksesoris,False,Jawa Barat,0.0,650000.0,2600000.0,1607200.0,False,650000.0,False,False,2025,10,Q4,2025-10,2600000.0,1607200.0,992800.0,0.38184615384615384,False,False
ORD-103485,2025-10-01,Jakarta,Offline,K0154,Korporat,SR01,Peralatan Kantor,Kursi Ergonomis E1,41,0.0,Completed,1900000.0,77900000.0,53082700.0,2025-10-01,Jakarta,Offline,Peralatan Kantor,False,Jakarta,0.0,1900000.0,77900000.0,53082700.0,False,1900000.0,False,False,2025,10,Q4,2025-10,77900000.0,53082700.0,24817300.0,0.3185789473684211,False,False
ORD-103486,2025-10-01,Jawa Timur,Offline,C01673,Retail,SR09,Smartphone,Smartphone Lumo X,1,0.05,Completed,5500000.0,5225000.0,4822400.0,2025-10-01,Jawa Timur,Offline,Smartphone,False,Jawa Timur,0.05,5500000.0,5225000.0,4822400.0,False,5500000.0,False,False,2025,10,Q4,2025-10,5225000.0,4822400.0,402600.0,0.07705263157894737,False,False
ORD-103745,2025-11-01,Kalimantan,Online,C00531,UMKM,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,1,0.05,Completed,2100000.0,1995000.0,1689000.0,2025-11-01,Kalimantan,Online,Printer & Tinta,False,Kalimantan,0.05,2100000.0,1995000.0,1689000.0,False,2100000.0,False,False,2025,11,Q4,2025-11,1995000.0,1689000.0,306000.0,0.15338345864661654,False,False
ORD-103746,2025-11-01,Jawa Barat,Online,K0143,Korporat,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,16,0.2,Completed,650000.0,8320000.0,6363200.0,2025-11-01,Jawa Barat,E-Commerce,Aksesoris,False,Jawa Barat,0.2,650000.0,8320000.0,6363200.0,False,650000.0,False,False,2025,11,Q4,2025-11,8320000.0,6363200.0,1956800.0,0.2351923076923077,False,False
ORD-103747,2025-11-01,Sulawesi,Online,C01755,UMKM,SYS-ONLINE,Networking,Router WiFi 6 R600,8,0.3,Completed,1200000.0,6720000.0,6808400.0,2025-11-01,Sulawesi,Online,Networking,False,Sulawesi,0.3,1200000.0,6720000.0,,False,1200000.0,False,True,2025,11,Q4,2025-11,6720000.0,6808400.0,-88400.0,-0.013154761904761905,False,True
ORD-103748,2025-11-01,Sumatera,Online,C00678,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo X,1,0.2,Completed,5500000.0,4400000.0,4746300.0,2025-11-01,Sumatera,Online,Smartphone,False,Sumatera,0.2,5500000.0,4400000.0,4746300.0,False,5500000.0,False,False,2025,11,Q4,2025-11,4400000.0,4746300.0,-346300.0,-0.07870454545454546,False,True
ORD-103749,2025-11-01,Sulawesi,Online,C00237,Retail,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,4,0.05,Completed,1900000.0,7220000.0,5154800.0,2025-11-01,Sulawesi,Online,Peralatan Kantor,False,Sulawesi,0.05,1900000.0,7220000.0,5154800.0,False,1900000.0,False,False,2025,11,Q4,2025-11,7220000.0,5154800.0,2065200.0,0.2860387811634349,False,False
ORD-103750,2025-11-01,Sumatera,Offline,C02365,Retail,SR10,Laptop,Laptop Axio Pro 15,1,0.0,Completed,13000000.0,13000000.0,11756300.0,2025-11-01,Sumatera,Offline,Laptop,False,Sumatera,0.0,13000000.0,13000000.0,11756300.0,False,13000000.0,False,False,2025,11,Q4,2025-11,13000000.0,11756300.0,1243700.0,0.09566923076923077,False,False
ORD-104064,2025-12-01,Jakarta,Offline,C00814,UMKM,SR01,Aksesoris,Headset USB H3,13,0.0,Completed,350000.0,4550000.0,2753400.0,2025-12-01,Jakarta,Offline,Aksesoris,False,Jakarta,0.0,350000.0,4550000.0,2753400.0,False,350000.0,False,False,2025,12,Q4,2025-12,4550000.0,2753400.0,1796600.0,0.39485714285714285,False,False
ORD-104065,2025-12-01,Sumatera,Online,C01625,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo X,1,0.15,Completed,5500000.0,4675000.0,4752100.0,2025-12-01,Sumatera,Online,HP,False,Sumatera,0.15,5500000.0,4675000.0,4752100.0,False,5500000.0,False,False,2025,12,Q4,2025-12,4675000.0,4752100.0,-77100.0,-0.016491978609625667,False,True
ORD-104066,2025-12-01,Sumatera,Offline,C02079,UMKM,SR11,Aksesoris,Keyboard Mekanik K7,7,0.0,Completed,650000.0,4550000.0,2760100.0,2025-12-01,Sumatera,Offline,Aksesoris,False,Sumatera,0.0,650000.0,4550000.0,2760100.0,False,650000.0,False,False,2025,12,Q4,2025-12,4550000.0,2760100.0,1789900.0,0.3933846153846154,False,False
ORD-104067,2025-12-01,Sumatera,Offline,C01706,Retail,SR12,Laptop,Laptop Axio Pro 15,1,0.1,Completed,13000000.0,11700000.0,11561300.0,2025-12-01,Sumatera,Offline,Laptop,False,Sumatera,0.1,13000000.0,11700000.0,11561300.0,False,13000000.0,False,False,2025,12,Q4,2025-12,11700000.0,11561300.0,138700.0,0.011854700854700854,False,False
ORD-104068,2025-12-01,Jawa Barat,Online,C00505,Retail,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,1,0.0,Completed,2100000.0,2100000.0,1684500.0,2025-12-01,Jawa Barat,Online,Printer & Tinta,False,Jawa Barat,0.0,2100000.0,2100000.0,1684500.0,False,2100000.0,False,False,2025,12,Q4,2025-12,2100000.0,1684500.0,415500.0,0.19785714285714287,False,False
ORD-104069,2025-12-01,Jawa Barat,Online,C01632,Retail,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,2,0.25,Completed,650000.0,975000.0,793000.0,2025-12-01,Jawa Barat,Online,Aksesoris,False,Jawa Barat,0.25,650000.0,975000.0,793000.0,False,650000.0,False,False,2025,12,Q4,2025-12,975000.0,793000.0,182000.0,0.18666666666666668,False,False
ORD-104070,2025-12-01,Sulawesi,Online,C00684,Retail,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,3,0.15,Completed,320000.0,816000.0,594000.0,2025-12-01,Sulawesi,Online,Aksesoris,False,Sulawesi,0.15,320000.0,816000.0,594000.0,False,320000.0,False,False,2025,12,Q4,2025-12,816000.0,594000.0,222000.0,0.27205882352941174,False,False
ORD-104071,2025-12-01,Jakarta,Offline,C02028,Retail,SR01,Laptop,Laptop Axio Pro 15,1,0.0,Completed,13000000.0,13000000.0,11758400.0,2025-12-01,Jakarta,Offline,Laptop,False,Jakarta,0.0,13000000.0,13000000.0,11758400.0,False,13000000.0,False,False,2025,12,Q4,2025-12,13000000.0,11758400.0,1241600.0,0.09550769230769231,False,False
ORD-104072,2025-12-01,Jakarta,Online,C01567,Retail,SYS-ONLINE,Laptop,Laptop Veno 13,2,0.05,Completed,6200000.0,11780000.0,11101600.0,2025-12-01,Jakarta,Online,Laptop,False,Jakarta,0.05,6200000.0,11780000.0,11101600.0,False,6200000.0,False,False,2025,12,Q4,2025-12,11780000.0,11101600.0,678400.0,0.057589134125636675,False,False
ORD-104073,2025-12-01,Jawa Timur,Online,C02258,Retail,SYS-ONLINE,Laptop,Laptop Axio 14,1,0.15,Completed,8500000.0,7225000.0,7714000.0,2025-12-01,Jawa Timur,Online,laptop,False,Jawa Timur,0.15,8500000.0,7225000.0,7714000.0,False,8500000.0,False,False,2025,12,Q4,2025-12,7225000.0,7714000.0,-489000.0,-0.06768166089965398,False,True
ORD-104074,2025-12-01,Jawa Timur,Online,C01897,UMKM,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,4,0.25,Completed,650000.0,1950000.0,1581600.0,2025-12-01,Jawa Timur,online,Aksesoris,False,Jawa Timur,0.25,650000.0,1950000.0,1581600.0,False,650000.0,False,False,2025,12,Q4,2025-12,1950000.0,1581600.0,368400.0,0.18892307692307692,False,False
ORD-104075,2025-12-01,Sulawesi,Offline,C01546,Retail,SR18,Aksesoris,Mouse Wireless M20,5,0.05,Completed,180000.0,855000.0,528500.0,2025-12-01,Sulawesi,Offline,Aksesoris,False,Sulawesi,0.05,180000.0,855000.0,528500.0,False,180000.0,False,False,2025,12,Q4,2025-12,855000.0,528500.0,326500.0,0.38187134502923975,False,False
ORD-104076,2025-12-01,Jawa Timur,Offline,C02050,Retail,SR07,Networking,Switch 8 Port S8,4,0.25,Completed,450000.0,1350000.0,1198800.0,2025-12-01,Jawa Timur,Offline,Networking,False,Jawa Timur,25.0,450000.0,1350000.0,,True,450000.0,False,True,2025,12,Q4,2025-12,1350000.0,1198800.0,151200.0,0.112,False,False
ORD-104077,2025-12-01,Sumatera,Online,C00502,Retail,SYS-ONLINE,Laptop,Laptop Axio Pro 15,1,0.3,Completed,13000000.0,9100000.0,11706200.0,2025-12-01,Sumatera,Online,Laptop,False,Sumatera,0.3,13000000.0,9100000.0,11706200.0,False,13000000.0,False,False,2025,12,Q4,2025-12,9100000.0,11706200.0,-2606200.0,-0.2863956043956044,False,True
ORD-101192,2025-01-13,Sumatera,Offline,C00083,Retail,SR11,Networking,Router WiFi 6 R600,4,0.0,Completed,1200000.0,4800000.0,3409600.0,2025-01-13,Sumatera,Offline,networking,False,Sumatera,0.0,1200000.0,4800000.0,3409600.0,False,1200000.0,False,False,2025,1,Q1,2025-01,4800000.0,3409600.0,1390400.0,0.2896666666666667,False,False
ORD-101193,2025-01-13,Sumatera,Offline,C00979,UMKM,SR12,Peralatan Kantor,Kertas A4 80gsm (rim),6,0.0,Completed,55000.0,330000.0,228600.0,2025-01-13,Sumatera,Offline,Peralatan Kantor,False,Sumatera,0.0,55000.0,330000.0,,False,55000.0,False,True,2025,1,Q1,2025-01,330000.0,228600.0,101400.0,0.30727272727272725,False,False
ORD-101194,2025-01-13,Jawa Barat,Online,C01002,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo A5,4,0.1,Completed,2800000.0,10080000.0,9850000.0,2025-01-13,Jawa Barat,Online,Smartphone,False,Jawa Barat,0.1,2800000.0,10080000.0,9850000.0,False,2800000.0,False,False,2025,1,Q1,2025-01,10080000.0,9850000.0,230000.0,0.022817460317460316,False,False
ORD-101195,2025-01-13,Jawa Timur,Online,K0093,Korporat,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,105,0.08,Completed,320000.0,30912000.0,21021000.0,2025-01-13,Jatim,Online,Aksesoris,False,Jawa Timur,0.08,320000.0,30912000.0,21021000.0,False,320000.0,False,False,2025,1,Q1,2025-01,30912000.0,21021000.0,9891000.0,0.31997282608695654,True,False
ORD-101196,2025-01-13,Jawa Barat,Online,C00072,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo A5,2,0.05,Completed,2800000.0,5320000.0,4809800.0,2025-01-13,Jawa Barat,Online,Smartphone,False,Jawa Barat,0.05,2800000.0,5320000.0,4809800.0,False,2800000.0,False,False,2025,1,Q1,2025-01,5320000.0,4809800.0,510200.0,0.09590225563909774,False,False
ORD-101197,2025-01-13,Jawa Timur,Online,K0146,Korporat,SYS-ONLINE,Smartphone,Smartphone Lumo A5,5,0.0,Completed,2800000.0,14000000.0,12121500.0,2025-01-13,jawa timur,Online,Smartphone,False,Jawa Timur,0.0,2800000.0,14000000.0,12121500.0,False,2800000.0,False,False,2025,1,Q1,2025-01,14000000.0,12121500.0,1878500.0,0.13417857142857142,False,False
ORD-101198,2025-01-13,Jakarta,Offline,C02002,Retail,SR02,Printer & Tinta,Tinta Botol Set CMYK,2,0.0,Completed,280000.0,560000.0,331800.0,2025-01-13,DKI Jakarta,Offline,Printer & Tinta,False,Jakarta,0.0,280000.0,560000.0,331800.0,False,280000.0,False,False,2025,1,Q1,2025-01,560000.0,331800.0,228200.0,0.4075,False,False
ORD-101199,2025-01-13,Jakarta,Offline,C00783,Retail,SR01,Aksesoris,Keyboard Mekanik K7,3,0.0,Completed,650000.0,1950000.0,1192500.0,2025-01-13,Jakarta,Offline,Aksesoris,False,Jakarta,0.0,650000.0,1950000.0,1192500.0,False,650000.0,False,False,2025,1,Q1,2025-01,1950000.0,1192500.0,757500.0,0.38846153846153847,False,False
ORD-101200,2025-01-13,Kalimantan,Offline,C01317,Retail,SR13,Aksesoris,Power Bank 20000mAh,5,0.1,Completed,320000.0,1440000.0,1013000.0,2025-01-13,Kalimantan,Offline,Aksesoris,False,Kalimantan,0.1,320000.0,1440000.0,1013000.0,False,320000.0,False,False,2025,1,Q1,2025-01,1440000.0,1013000.0,427000.0,0.2965277777777778,False,False
ORD-101201,2025-01-13,Jawa Barat,Offline,C01482,UMKM,SR04,Laptop,Laptop Axio Pro 15,3,0.0,Completed,13000000.0,39000000.0,35341500.0,2025-01-13,Jawa Barat,Offline,Laptop,False,Jawa Barat,0.0,13000000.0,39000000.0,35341500.0,False,13000000.0,False,False,2025,1,Q1,2025-01,39000000.0,35341500.0,3658500.0,0.09380769230769231,False,False
ORD-101202,2025-01-14,Sumatera,Offline,C01678,Retail,SR11,Aksesoris,Mouse Wireless M20,2,0.1,Completed,180000.0,324000.0,209800.0,2025-01-14,Sumatera,Offline,Aksesoris,False,Sumatera,10.0,180000.0,324000.0,,True,180000.0,False,True,2025,1,Q1,2025-01,324000.0,209800.0,114200.0,0.35246913580246914,False,False
ORD-101203,2025-01-14,Jawa Barat,Offline,C02356,Retail,SR04,Networking,Switch 8 Port S8,3,0.0,Completed,450000.0,1350000.0,894600.0,2025-01-14,Jawa Barat,Offline,Networking,False,Jawa Barat,0.0,450000.0,1350000.0,894600.0,False,450000.0,False,False,2025,1,Q1,2025-01,1350000.0,894600.0,455400.0,0.3373333333333333,False,False
ORD-101204,2025-01-14,Jawa Barat,Online,C00619,Retail,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),3,0.05,Completed,55000.0,156750.0,112800.0,2025-01-14,Jawa Barat,Online,Peralatan Kantor,False,Jawa Barat,0.05,55000.0,156750.0,112800.0,False,55000.0,False,False,2025,1,Q1,2025-01,156750.0,112800.0,43950.0,0.28038277511961723,False,False
ORD-101205,2025-01-14,Jawa Timur,Offline,C00558,Retail,SR08,Peralatan Kantor,Kertas A4 80gsm (rim),1,0.1,Completed,55000.0,49500.0,38400.0,2025-01-14,Jawa Timur,Offline,Peralatan Kantor,False,Jawa Timur,0.1,55000.0,49500.0,38400.0,False,55000.0,False,False,2025,1,Q1,2025-01,49500.0,38400.0,11100.0,0.22424242424242424,False,False
ORD-101206,2025-01-14,Jawa Timur,Offline,C00247,Retail,SR08,Laptop,Laptop Axio 14,2,0.0,Completed,8500000.0,17000000.0,15395600.0,2025-01-14,Jawa Timur,Offline,Laptop,False,Jawa Timur,0.0,8500000.0,17000000.0,15395600.0,False,8500000.0,False,False,2025,1,Q1,2025-01,17000000.0,15395600.0,1604400.0,0.0943764705882353,False,False
ORD-101207,2025-01-14,Jakarta,Online,K0099,Korporat,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,10,0.1,Completed,2100000.0,18900000.0,16965000.0,2025-01-14,Jakarta,Online,Printer & Tinta,False,Jakarta,0.1,2100000.0,18900000.0,16965000.0,False,2100000.0,False,False,2025,1,Q1,2025-01,18900000.0,16965000.0,1935000.0,0.10238095238095238,False,False
ORD-101208,2025-01-14,Kalimantan,Offline,C01331,Retail,SR15,Printer & Tinta,Printer InkJet P200,1,0.0,Completed,2100000.0,2100000.0,1684700.0,2025-01-14,Kalimantan,Offline,Printer & Tinta,False,Kalimantan,0.0,2100000.0,2100000.0,1684700.0,False,2100000.0,False,False,2025,1,Q1,2025-01,2100000.0,1684700.0,415300.0,0.19776190476190475,False,False
ORD-101209,2025-01-15,Jakarta,Offline,C00797,Retail,SR01,Aksesoris,Headset USB H3,5,0.05,Completed,350000.0,1662500.0,1055000.0,2025-01-15,Jakarta,Offline,Aksesoris,False,Jakarta,0.05,350000.0,1662500.0,1055000.0,False,350000.0,False,False,2025,1,Q1,2025-01,1662500.0,1055000.0,607500.0,0.36541353383458647,False,False
ORD-101210,2025-01-15,Jawa Barat,Offline,C02024,UMKM,SR06,Smartphone,Smartphone Lumo A5,3,0.0,Completed,2800000.0,8400000.0,7305300.0,2025-01-15,Jawa Barat,Offline,Smartphone,False,Jawa Barat,0.0,2800000.0,8400000.0,7305300.0,False,2800000.0,False,False,2025,1,Q1,2025-01,8400000.0,7305300.0,1094700.0,0.13032142857142856,False,False
ORD-101211,2025-01-15,Jawa Barat,Online,C01387,UMKM,SYS-ONLINE,Aksesoris,Mouse Wireless M20,11,0.1,Completed,180000.0,1782000.0,1157200.0,2025-01-15,Jawa Barat,Online,Aksesoris,False,Jawa Barat,0.1,180000.0,1782000.0,1157200.0,False,180000.0,False,False,2025,1,Q1,2025-01,1782000.0,1157200.0,624800.0,0.3506172839506173,False,False
ORD-101212,2025-01-16,Sulawesi,Offline,C00874,UMKM,SR17,Aksesoris,Headset USB H3,2,0.1,Completed,350000.0,630000.0,422800.0,2025-01-16,Sulawesi,Offline,Aksesoris,False,Sulawesi,0.1,350000.0,630000.0,422800.0,False,350000.0,False,False,2025,1,Q1,2025-01,630000.0,422800.0,207200.0,0.3288888888888889,False,False
ORD-101213,2025-01-16,Sumatera,Online,K0063,Korporat,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,22,0.1,Completed,320000.0,6336000.0,4358200.0,2025-01-16,Sumatera,Online,Aksesoris,False,Sumatera,0.1,320000.0,6336000.0,4358200.0,False,320000.0,False,False,2025,1,Q1,2025-01,6336000.0,4358200.0,1977800.0,0.3121527777777778,False,False
ORD-101214,2025-01-16,Sumatera,Offline,C01742,Retail,SR11,Laptop,Laptop Axio 14,1,0.0,Completed,8500000.0,8500000.0,7628500.0,2025-01-16,Sumatera,Offline,Laptop,False,Sumatera,0.0,8500000.0,8500000.0,7628500.0,False,8500000.0,False,False,2025,1,Q1,2025-01,8500000.0,7628500.0,871500.0,0.10252941176470588,False,False
ORD-101215,2025-01-16,Sumatera,Offline,C01825,Retail,SR11,Aksesoris,Keyboard Mekanik K7,2,0.0,Completed,650000.0,1300000.0,795400.0,2025-01-16,Sumatera,Offline,Aksesoris,False,Sumatera,0.0,650000.0,1300000.0,795400.0,False,650000.0,False,False,2025,1,Q1,2025-01,1300000.0,795400.0,504600.0,0.3881538461538461,False,False
ORD-101216,2025-01-16,Jakarta,Offline,C01758,UMKM,SR03,Peralatan Kantor,Kursi Ergonomis E1,12,0.1,Completed,1900000.0,20520000.0,15510000.0,2025-01-16,Jakarta,Offline,Peralatan Kantor,False,Jakarta,0.1,1900000.0,20520000.0,15510000.0,False,1900000.0,False,False,2025,1,Q1,2025-01,20520000.0,15510000.0,5010000.0,0.24415204678362573,False,False
ORD-101217,2025-01-16,Kalimantan,Online,C01294,Retail,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,3,0.1,Completed,650000.0,1755000.0,1196700.0,2025-01-16,kalimantan,Online,Aksesoris,False,Kalimantan,0.1,650000.0,1755000.0,1196700.0,False,650000.0,False,False,2025,1,Q1,2025-01,1755000.0,1196700.0,558300.0,0.31811965811965814,False,False
ORD-101218,2025-01-17,Jawa Barat,Offline,C00868,Retail,SR04,Smartphone,Smartphone Lumo A5,1,0.1,Completed,2800000.0,2520000.0,2410100.0,2025-01-17,Jawa Barat,Offline,Smartphone,False,Jawa Barat,0.1,2800000.0,2520000.0,2410100.0,False,2800000.0,False,False,2025,1,Q1,2025-01,2520000.0,2410100.0,109900.0,0.043611111111111114,False,False
